wavelength (nm),1090 p transmit,1090 p reflect,1090 s transmit,1090 s reflect,3070 p transmit,3070 p reflect,3070 s transmit,3070 s reflect,5050 p transmit,5050 p reflect,5050 s transmit,5050 s reflect,7030 p transmit,7030 p reflect,7030 s transmit,7030 s reflect,9010 p transmit,9010 p reflect,9010 s transmit,9010 s reflect
1950,31.40254021,42.64719009,16.02743149,57.30309296,13.2074194,62.93190002,5.224247456,71.36465454,8.115731239,75.23901367,3.445888519,77.79763794,2.98896718,76.77043915,1.017760158,78.12184906,0.614597619,86.17258453,0.195798814,86.27481079
1951,31.35404587,42.70112991,16.00863647,57.28526306,13.2053566,62.98998642,5.217508316,71.40370941,8.030596733,75.24406433,3.450395107,77.68308258,2.987121582,76.81227112,1.023898125,78.09124756,0.612033606,86.08693695,0.190689787,86.32790375
1952,31.32333755,42.69313049,15.99107265,57.28750229,13.17789268,62.93690872,5.210199833,71.3265152,8.093285561,75.1635437,3.502990961,77.67617035,2.979448795,76.70683289,1.012933612,78.04644012,0.611686051,86.10350037,0.199127033,86.24500275
1953,31.29203987,42.70157242,15.94595718,57.28509521,13.15803719,62.91514587,5.195492744,71.29427338,8.114593029,75.22733307,3.540432215,77.68425751,2.97746706,76.67316437,1.016178966,78.03038025,0.607730746,86.09653473,0.188781545,86.21992493
1954,31.25469017,42.69747925,15.90878487,57.2571106,13.13968754,62.8772316,5.181368828,71.23985291,8.148035049,75.21546936,3.468088388,77.719841,2.97398591,76.68051147,1.013365507,78.01174164,0.610335708,86.05595398,0.195811555,86.15222931
1955,31.25450325,42.73101425,15.88954926,57.33843613,13.13300323,62.90873337,5.179621696,71.28741455,8.018874645,75.14837646,3.334539652,77.6055603,2.968565464,76.68167877,1.006537557,77.9580307,0.606671691,86.04490662,0.187775686,86.17938995
1956,31.19640923,42.72122192,15.87658405,57.3267746,13.11266422,62.87365723,5.175841331,71.23716736,8.026928902,75.15247345,3.51663208,77.55229187,2.959172249,76.57133484,1.007549524,77.92384338,0.605593324,86.09980011,0.192513287,86.25214386
1957,31.16352272,42.72995377,15.83140087,57.33058548,13.09629345,62.85205078,5.157004356,71.1986084,8.010176659,75.14487457,3.344014645,77.52045441,2.955549479,76.57614136,1.001312375,77.9018631,0.610646784,86.02625275,0.189557523,86.16379547
1958,31.13170052,42.74532318,15.80720806,57.3266449,13.0766983,62.83614731,5.148852825,71.17736053,8.026407719,75.11790466,3.470874786,77.56636047,2.955140829,76.60739136,0.999665439,77.92058563,0.607897639,86.01582336,0.192088142,86.13674927
1959,31.09599686,42.75094986,15.78015232,57.33276749,13.06116295,62.81497574,5.14405632,71.13777161,8.005919456,75.13368988,3.438421011,77.5586319,2.950140953,76.52981567,0.996744633,77.84702301,0.607259393,86.00035858,0.196562707,86.11112213
1960,31.07256889,42.76269531,15.75265503,57.35456848,13.04459,62.81302643,5.128867626,71.13219452,7.934461117,75.08637238,3.325493813,77.5332489,2.943464279,76.48954773,1.001558661,77.80722809,0.603143275,85.99040222,0.190298334,86.11615753
1961,31.042799,42.78234863,15.72447968,57.35495758,13.03225422,62.78884888,5.119066715,71.11291504,8.027196884,75.07981873,3.346609116,77.52152252,2.943294287,76.45284271,1.007680774,77.75267029,0.603744507,85.99957275,0.18942149,86.09590912
1962,31.01087189,42.78852463,15.69418716,57.36068344,13.01369667,62.78683472,5.111032963,71.05509186,7.981116295,75.01350403,3.406022787,77.39060211,2.936960459,76.44034576,0.996762395,77.74795532,0.605291545,85.96971893,0.191118494,86.06028748
1963,30.95372009,42.77498245,15.66563416,57.36103821,12.98677158,62.74102402,5.107858658,71.02779388,8.003468513,75.09371948,3.477518082,77.51772308,2.932220459,76.39047241,0.987133861,77.68746948,0.60116744,85.91920471,0.188483879,86.04784393
1964,30.92944717,42.79944229,15.64015865,57.37054825,12.97689247,62.72696304,5.095870018,71.01197815,8.02746439,75.04442596,3.463405848,77.44106293,2.926944494,76.3553772,0.994012594,77.66407776,0.606619597,85.90164948,0.195962846,86.02259064
1965,30.8959446,42.80412292,15.60832405,57.36338043,12.96432877,62.71183395,5.074442863,70.97846985,7.949037552,75.00747681,3.380662918,77.42854309,2.921157598,76.34552002,0.986701727,77.62647247,0.600038946,85.90625763,0.180301681,86.00031281
1966,30.86862564,42.80360794,15.58165359,57.3782196,12.94596958,62.68325043,5.074794292,70.95552826,7.962720394,74.97420502,3.431829929,77.41009521,2.917142391,76.30535126,0.982921779,77.59374237,0.599042356,85.86865997,0.191932246,85.9839859
1967,30.83240891,42.81504059,15.54389477,57.37553787,12.92313004,62.67868805,5.064275265,70.9189682,7.950909615,74.94580078,3.317008018,77.53546143,2.908072233,76.27796173,0.988803923,77.54425049,0.596582711,85.85381317,0.190449894,85.95173645
1968,30.79695702,42.83303833,15.52176285,57.36560059,12.90728474,62.65083694,5.047068596,70.89027405,7.991618156,74.92182159,3.435820103,77.3459549,2.910977364,76.23036194,0.988299489,77.53656769,0.596045137,85.84940338,0.187533855,85.91985321
1969,30.75306702,42.83012772,15.48497963,57.38713837,12.88820457,62.60630417,5.036617756,70.86689758,7.892307281,74.92803192,3.370787382,77.28516388,2.902538538,76.21139526,0.981289029,77.47923279,0.593089283,85.80712891,0.180202633,85.91267395
1970,30.73886871,42.82990646,15.46234226,57.39006805,12.87543297,62.6120224,5.027832031,70.83062744,7.938408375,74.92958069,3.346664667,77.2749176,2.902100563,76.18802643,0.985272586,77.45297241,0.592972457,85.80280304,0.188759476,85.9066391
1971,30.70366287,42.84019852,15.43384647,57.39294434,12.86283875,62.61016846,5.021937847,70.80931854,7.861583233,74.86209106,3.259643555,77.27828217,2.89539957,76.13180542,0.982309997,77.40226746,0.597906768,85.81407166,0.190144211,85.88140106
1972,30.64969444,42.86487579,15.39501572,57.39185333,12.83841896,62.5671196,4.998988628,70.76706696,7.941885471,74.89366913,3.398722887,77.3495636,2.895005226,76.10835266,0.987460077,77.35715485,0.591146648,85.74855042,0.180196837,85.83336639
1973,30.62738419,42.86217499,15.36656952,57.40395355,12.82095432,62.5549736,4.991246223,70.74488068,7.881890297,74.79675293,3.369982243,77.13843536,2.889209509,76.09783936,0.974084914,77.35688019,0.590047956,85.74138641,0.179972753,85.8010025
1974,30.60451508,42.86805344,15.35058308,57.40700531,12.81136703,62.55357361,4.978898048,70.74263,7.824819565,74.80648041,3.245689631,77.12365723,2.884257317,76.04987335,0.97898829,77.31925964,0.592505097,85.75939178,0.187642425,85.85935974
1975,30.56414032,42.86677933,15.31757832,57.39697647,12.7881546,62.50330734,4.973855972,70.68604279,7.843690395,74.79444122,3.2165277,77.23919678,2.877162218,75.99908447,0.972864151,77.2392807,0.591335654,85.73806763,0.182818323,85.79080963
1976,30.51325607,42.8891983,15.28459644,57.40742493,12.76714993,62.45056534,4.962625504,70.65090942,7.79094553,74.75522614,3.256597281,77.18575287,2.876507044,75.9899826,0.975264132,77.25127411,0.590640426,85.64825439,0.182813361,85.76409149
1977,30.51634216,42.89031219,15.27042675,57.44395828,12.76243496,62.52428436,4.9570117,70.68724823,7.804555893,74.71958923,3.328435659,77.16074371,2.869070053,76.0039444,0.968895733,77.21682739,0.589074433,85.69857025,0.186467618,85.7943573
1978,30.44671631,42.88591385,15.22151852,57.39004517,12.7313776,62.45084381,4.937476635,70.58847046,7.845726967,74.71914673,3.222820997,77.15259552,2.865820646,75.85865784,0.973151147,77.10032654,0.583411276,85.67771912,0.181762919,85.71116638
1979,30.39447403,42.87332153,15.18987083,57.3876152,12.70718288,62.38548279,4.923914433,70.53624725,7.831894875,74.73410034,3.329184055,77.16298676,2.863020182,75.89835358,0.974600852,77.14115143,0.584358692,85.56807709,0.181017488,85.66242218
1980,30.40326309,42.92996216,15.18892479,57.45555878,12.7078476,62.4415741,4.921081543,70.61450958,7.819411278,74.72837067,3.41398406,77.08319855,2.855976343,75.88002014,0.96474278,77.11257935,0.582281053,85.59405518,0.191406176,85.72538757
1981,30.34647942,42.89661407,15.1492281,57.42543411,12.67945004,62.38533401,4.900600433,70.52330017,7.786512375,74.66985321,3.277193069,77.11756897,2.85343194,75.81614685,0.965466976,77.03720093,0.584866107,85.61177063,0.176003888,85.6910553
1982,30.31464195,42.9013443,15.11279011,57.42504501,12.66682625,62.35830307,4.895710468,70.49716949,7.799040794,74.6547699,3.29831624,77.10172272,2.845491648,75.77267456,0.962932587,76.99332428,0.58467418,85.54614258,0.182478413,85.62819672
1983,30.28065491,42.91640854,15.08872032,57.41694641,12.65014839,62.3509903,4.887001514,70.44465637,7.733094215,74.62753296,3.249475002,77.0090332,2.84133482,75.75575256,0.963163734,76.98672485,0.584473968,85.54285431,0.181249172,85.59745026
1984,30.2533989,42.93697357,15.06951046,57.44918442,12.63839149,62.3143692,4.876037121,70.44116211,7.740263939,74.62414551,3.225451946,76.94918823,2.842288733,75.712677,0.962800741,76.91831207,0.585541248,85.52416229,0.188484177,85.60562134
1985,30.20504761,42.91393661,15.02628136,57.42367935,12.60796452,62.29234314,4.856972218,70.40746307,7.755700111,74.59919739,3.354452133,76.87987518,2.833023071,75.69643402,0.958428145,76.88019562,0.578941882,85.47914124,0.178724229,85.56067657
1986,30.17321587,42.92432022,15.00173664,57.42489624,12.597229,62.28266907,4.844296455,70.35572052,7.709038258,74.58287048,3.259703398,76.83938599,2.828493834,75.62909698,0.953556716,76.85480499,0.579591453,85.46651459,0.172257215,85.53764343
1987,30.15333748,42.93835831,14.97873497,57.44643784,12.58440495,62.26026535,4.839844704,70.36616516,7.777643204,74.58528137,3.235869169,76.74655914,2.825112343,75.60886383,0.954292536,76.80648041,0.577348709,85.47452545,0.181023538,85.54457092
1988,30.09689713,42.93162537,14.95252132,57.43600845,12.56195927,62.23045731,4.833672047,70.31139374,7.751332283,74.56127167,3.242072105,76.81859589,2.819828749,75.60700989,0.955709338,76.78778839,0.577632964,85.3993988,0.179482222,85.51113892
1989,30.06391144,42.94607925,14.91998577,57.4069519,12.53990364,62.20021057,4.811963558,70.25074768,7.695128441,74.52101135,3.248191833,76.71533203,2.812082767,75.50935364,0.945585132,76.70871735,0.573879182,85.38962555,0.174554929,85.43609619
1990,30.0632515,42.98308945,14.89424229,57.45760727,12.53828526,62.20585632,4.800485611,70.28447723,7.697341919,74.47519684,3.14729023,76.81591034,2.80971837,75.48752594,0.948073149,76.69048309,0.574689508,85.45292664,0.17222698,85.46916962
1991,29.99712753,42.93621063,14.86527634,57.43598175,12.50456142,62.17295456,4.788244724,70.23858643,7.689992428,74.49871826,3.332764626,76.75017548,2.807557106,75.47277069,0.954732597,76.64478302,0.575987637,85.32519531,0.176515177,85.43190765
1992,29.95178032,42.93629074,14.82599258,57.37909698,12.48827839,62.11284256,4.784432411,70.13169861,7.682197094,74.44285583,3.130399227,76.7450943,2.798090935,75.40428925,0.939676464,76.61349487,0.577396393,85.28985596,0.177106008,85.31797791
1993,29.92424393,42.96432495,14.80503845,57.42663193,12.47607136,62.11818314,4.765052319,70.15600586,7.713031292,74.41764069,3.238621235,76.78474426,2.795878887,75.40003967,0.941053689,76.5778656,0.574265599,85.3010025,0.179232538,85.35769653
1994,29.89334106,42.96828079,14.78381443,57.42849731,12.45861244,62.08797836,4.75260973,70.12223816,7.72704649,74.4074707,3.246024132,76.64576721,2.794015646,75.36634827,0.938594997,76.53864288,0.574076295,85.28166962,0.172673985,85.33551025
1995,29.85823441,42.96469116,14.75494957,57.41388321,12.44175243,62.0638504,4.740672588,70.09050751,7.643741608,74.37785339,3.177908182,76.57361603,2.78856349,75.32781982,0.945429146,76.49378204,0.572283447,85.26101685,0.177729726,85.31072235
1996,29.82693863,42.95537567,14.73757648,57.4252739,12.42599201,62.02941513,4.737327099,70.0574646,7.6367836,74.3302536,3.273591757,76.61491394,2.786373138,75.29003143,0.940421104,76.46627045,0.575773835,85.21800995,0.186645985,85.28879547
1997,29.7935524,42.96411896,14.6931057,57.42892456,12.40804291,62.02393341,4.718928814,70.02325439,7.673666,74.26254272,3.250391722,76.62632751,2.777846098,75.2432785,0.933684707,76.41456604,0.569672227,85.20411682,0.178287685,85.25052643
1998,29.75495148,42.96391296,14.66572571,57.39547729,12.38850975,61.99961853,4.711256027,69.98439026,7.593382359,74.27158356,3.169539928,76.45295715,2.774987698,75.20412445,0.928658247,76.37751007,0.568514764,85.18932343,0.17374666,85.212677
1999,29.72753906,42.97818375,14.65145016,57.42510605,12.37377357,61.9691925,4.693393707,69.98506165,7.650818825,74.27760315,3.324361801,76.62457275,2.769230604,75.17128754,0.930633783,76.34229279,0.569526851,85.16460419,0.173077121,85.21400452
2000,29.6803093,42.97066116,14.62508106,57.4319725,12.34557152,61.91365814,4.681811333,69.91563416,7.602572441,74.04924774,3.272074938,76.69898224,2.761915922,75.13980865,0.924710929,76.33306122,0.568548739,85.10887909,0.181130007,85.19994354
2001,29.63991547,42.97103119,14.58767509,57.42819977,12.32664013,61.87208176,4.661727905,69.87787628,7.579981804,74.04370117,3.25156188,76.68266296,2.762008429,75.07311249,0.929595888,76.28733063,0.565465152,85.07435608,0.169263572,85.1829071
2002,29.63071442,43.00801086,14.56469631,57.46025848,12.31512642,61.86804962,4.662349701,69.883255,7.57253933,74.00991821,3.257404566,76.60109711,2.757697821,75.07321167,0.93217355,76.2490387,0.564253986,85.10108185,0.180676743,85.14225769
2003,29.58125687,42.99017334,14.53944111,57.41094208,12.29575443,61.85835648,4.638062,69.81854248,7.573989868,73.99808502,3.29565382,76.72569275,2.755416632,75.01086426,0.928519487,76.20186615,0.567790806,85.06629944,0.174183175,85.10250092
2004,29.53538895,42.97004318,14.5016489,57.42931366,12.27483273,61.79687881,4.622177124,69.78527832,7.640155792,74.01111603,3.277148247,76.65109253,2.747212648,74.95141602,0.925175011,76.17832184,0.558810651,84.9966507,0.170937032,85.12833405
2005,29.51296234,42.99848938,14.48428917,57.45909119,12.26217556,61.77362823,4.623826504,69.7927475,7.587456226,73.98085785,3.284410477,76.6401825,2.744320869,74.98094177,0.924270034,76.1343689,0.565394461,84.96365356,0.1810271,85.07068634
2006,29.48074341,42.99370956,14.45919228,57.44073486,12.24435616,61.78231812,4.610424519,69.75776672,7.522223949,73.96974945,3.145873308,76.46259308,2.737918377,74.92606354,0.917290509,76.07476807,0.563114166,85.01760101,0.177549034,85.05422211
2007,29.41682625,42.97408295,14.41659164,57.37590027,12.21160221,61.70597076,4.58697176,69.65161133,7.491559982,73.91277313,3.257800579,76.43856812,2.737146616,74.81281281,0.927159071,76.0424881,0.560552597,84.8758316,0.174152881,84.97501373
2008,29.40565109,43.00063705,14.39856625,57.42621613,12.21668434,61.70383072,4.587406635,69.69685364,7.472887993,73.88787842,3.177880526,76.43663788,2.732170343,74.84007263,0.922698259,76.01063538,0.558292747,84.91092682,0.171752587,84.99530792
2009,29.39142799,43.02067947,14.39235687,57.462883,12.1900053,61.70228577,4.580780983,69.66534424,7.515923977,73.85209656,3.180983305,76.4455719,2.725317955,74.85163879,0.911761642,75.96781158,0.560795724,84.93904114,0.177022457,84.9912796
2010,29.33965302,42.99777222,14.34366131,57.4213028,12.17081738,61.68135834,4.554634571,69.60897064,7.500216007,73.85946655,3.079427958,76.38790894,2.72096777,74.69398499,0.915463388,75.90524292,0.553084731,84.89160919,0.169775978,84.98445892
2011,29.28118324,42.9708519,14.31063461,57.36791611,12.15015602,61.60230637,4.542510509,69.52742767,7.492305756,73.82910156,3.197012424,76.35483551,2.717128277,74.70930481,0.916323423,75.88918304,0.5578565,84.78147888,0.177435786,84.84907532
2012,29.27399826,43.02825928,14.29411125,57.43948746,12.14163303,61.62494278,4.53583622,69.59144592,7.454156399,73.76165771,3.139291763,76.38040924,2.709723234,74.72248077,0.906000078,75.84386444,0.55619365,84.82767487,0.164470479,84.89403534
2013,29.23804474,43.02191925,14.28575706,57.41101456,12.12398243,61.61185455,4.530734062,69.52014923,7.490891457,73.77057648,3.055759907,76.43197632,2.706626177,74.58448792,0.909589589,75.75648499,0.560423911,84.85227966,0.174987763,84.90474701
2014,29.1787529,42.98545837,14.23276329,57.36707306,12.09605598,61.52160263,4.505751133,69.44385529,7.434763432,73.74079132,3.138819933,76.31427002,2.710427046,74.59075928,0.912100613,75.76972198,0.556388199,84.72128296,0.169766396,84.78226471
2015,29.16686249,43.00247192,14.21306992,57.42775345,12.09176064,61.53440475,4.506406307,69.47515106,7.422059059,73.64989471,3.135140896,76.29080963,2.707134724,74.59410858,0.906857669,75.7465744,0.553039074,84.72941589,0.166320428,84.78116608
2016,29.12381554,43.0170517,14.19440174,57.39624405,12.07356644,61.54404831,4.485084057,69.41927338,7.470183372,73.71230316,3.205290079,76.22986603,2.695079565,74.50400543,0.909750819,75.66125488,0.551402628,84.76496887,0.170949668,84.81313324
2017,29.08020592,43.00371552,14.1609993,57.38583374,12.05188274,61.48677063,4.477022648,69.38014984,7.443398476,73.65342712,3.131596804,76.00052643,2.689382076,74.46515656,0.8993119,75.60982513,0.551069439,84.68173981,0.164845318,84.7300415
2018,29.05707741,43.00989532,14.13696003,57.39648819,12.03726387,61.46116257,4.463428974,69.36128235,7.404784203,73.58670807,3.133365631,76.04496002,2.689465761,74.43859863,0.898477554,75.5754776,0.553791046,84.67597198,0.173499018,84.69480896
2019,29.01358032,43.00292206,14.10513973,57.37089539,12.01347637,61.40825653,4.4486022,69.30257416,7.421925068,73.58114624,3.104492188,76.07217407,2.681126118,74.3918457,0.892644465,75.52762604,0.550200164,84.62500763,0.172512934,84.63669586
2020,28.98526764,43.01267624,14.08837032,57.38385391,11.99839973,61.40101624,4.442839146,69.26522827,7.412959099,73.53916168,3.168429375,75.99609375,2.677139282,74.34295654,0.896619558,75.47572327,0.552544057,84.5930481,0.17460689,84.61860657
2021,28.93883896,42.99468613,14.04114342,57.3708725,11.97945595,61.36208344,4.417716026,69.24671936,7.383438587,73.49278259,3.190803766,75.92055511,2.674309969,74.30203247,0.890712738,75.45914459,0.544433773,84.55570221,0.163831189,84.6065979
2022,28.91052055,43.01230621,14.02460957,57.36271667,11.96376133,61.33254623,4.413224697,69.20555878,7.401238441,73.45762634,3.138977528,75.95941925,2.667371988,74.26422119,0.895578504,75.39883423,0.547677875,84.54225922,0.172517076,84.56676483
2023,28.87069321,43.00715256,13.9972477,57.35503387,11.94401264,61.30612564,4.395708561,69.17519379,7.376068115,73.47549438,3.172264576,75.90279388,2.663102627,74.210495,0.883084714,75.32551575,0.544336081,84.50746155,0.16375266,84.5164566
2024,28.83750153,43.00710297,13.98493767,57.37117386,11.9295969,61.27694702,4.39002037,69.13832855,7.378675938,73.43864441,3.19842577,75.89372253,2.661327124,74.16732025,0.893182933,75.30145264,0.54433012,84.48000336,0.171626568,84.52639771
2025,28.80885315,43.00984573,13.95119858,57.34469223,11.909091,61.26126099,4.380248547,69.08766174,7.353051186,73.3647995,3.103815079,75.87672424,2.655333996,74.10653687,0.882269144,75.25212097,0.542237461,84.47441101,0.17034702,84.4879837
2026,28.7673378,43.0020256,13.91942692,57.31521225,11.88601112,61.21952438,4.354804993,69.02676392,7.332332611,73.384552,3.179012537,75.79631042,2.649592876,74.07541656,0.878809094,75.18528748,0.546231091,84.41281891,0.160996214,84.40888214
2027,28.71749496,42.99248505,13.89671516,57.35004425,11.87010574,61.186409,4.350866795,69.05510712,7.343438625,73.35697937,3.114908218,75.73330688,2.644668102,74.03742218,0.876465976,75.14098358,0.541872621,84.35477448,0.164825827,84.40874481
2028,28.69498825,43.01224518,13.87623978,57.33077621,11.85544014,61.16454697,4.341645718,68.98361206,7.377579212,73.28035736,3.304321766,75.77241516,2.642064095,73.98151398,0.887812972,75.12167358,0.541373193,84.38111877,0.170140877,84.4093399
2029,28.66069031,43.0042038,13.83439445,57.26686859,11.83471203,61.11737442,4.323981285,68.88731384,7.338218689,73.26986694,3.160392761,75.78708649,2.637044907,73.94238281,0.878968835,75.03444672,0.538207293,84.33273315,0.161829725,84.28084564
2030,28.61521149,42.97710419,13.82498932,57.33889389,11.82080746,61.07843018,4.325274467,68.94972992,7.33803463,73.26400757,3.172399282,75.70793915,2.636136293,73.87809753,0.892957091,74.99342346,0.543096185,84.24741364,0.170026228,84.32073975
2031,28.58527946,42.98228455,13.7872982,57.30913162,11.79635525,61.06457138,4.307719707,68.85987091,7.271383286,73.19316864,3.121876478,75.57170105,2.62550211,73.84677887,0.870402813,74.96582794,0.532016933,84.24705505,0.154568628,84.30950928
2032,28.55345917,43.0030632,13.76548958,57.2842598,11.78358173,61.03902435,4.296648979,68.81028748,7.275076389,73.14878845,3.088002205,75.63288879,2.623973846,73.79766083,0.875117004,74.87220764,0.53954947,84.28289795,0.165471613,84.23971558
2033,28.49521065,42.96619797,13.73366833,57.2466507,11.75852299,60.95411682,4.283835888,68.74703979,7.2822299,73.11278534,3.061763048,75.55259705,2.622657061,73.72089386,0.878327727,74.85023499,0.540709913,84.13876343,0.166763037,84.1465683
2034,28.48091698,42.97672272,13.71445942,57.26962662,11.746418,60.96979904,4.272640705,68.76416016,7.276856899,73.09967041,3.20333457,75.55664825,2.61653018,73.70397186,0.875926733,74.78535461,0.534661412,84.13848877,0.156588674,84.15991211
2035,28.42916298,42.967556,13.68189335,57.25323486,11.72475052,60.90081406,4.253267288,68.67391205,7.204817772,73.05945587,2.983596802,75.38707733,2.602942705,73.59991455,0.866569459,74.71604156,0.528566003,84.13828278,0.158046961,84.13947296
2036,28.38467979,42.93951797,13.64990807,57.20547867,11.70155811,60.84596634,4.246215343,68.60232544,7.230380058,73.04766083,3.112664461,75.42510986,2.603945017,73.58995819,0.871683776,74.69764709,0.535727263,84.02507782,0.163705513,84.02479553
2037,28.3651619,42.96421051,13.63556671,57.24547577,11.68750954,60.85204315,4.234236717,68.61296082,7.235580444,72.98227692,3.164154291,75.27655792,2.600552797,73.54377747,0.867524445,74.62503052,0.535630763,83.99488068,0.168288469,84.04830933
2038,28.31972504,42.9593277,13.60810566,57.18762207,11.6713562,60.78948212,4.223822117,68.54257202,7.176061153,72.9069519,3.078985691,75.19828033,2.594758034,73.4546814,0.862848401,74.53721619,0.536717534,84.0322113,0.163434312,84.01360321
2039,28.27187157,42.93635941,13.57239914,57.15527344,11.64337444,60.72414017,4.204813957,68.46546936,7.186964989,72.85852051,3.096168995,75.22930908,2.586013794,73.39029694,0.859327436,74.47442627,0.531014383,83.92575073,0.159381196,83.90666199
2040,28.23197174,42.91576004,13.55433273,57.15086365,11.62183952,60.68284988,4.199522495,68.41481018,7.152709007,72.88447571,3.137541294,75.22049713,2.583153725,73.34973907,0.864227891,74.41842651,0.530275583,83.87786865,0.163000956,83.87725067
2041,28.1891098,42.90222168,13.51504612,57.13562775,11.60191631,60.6341362,4.18163681,68.3612442,7.149520874,72.76828003,3.135903597,75.03790283,2.57956934,73.2416153,0.858631909,74.33790588,0.529957116,83.82388306,0.156505004,83.83226013
2042,28.14295959,42.89293671,13.49326515,57.09362793,11.57884598,60.57961655,4.167459488,68.29745483,7.226322651,72.73784637,3.152806044,75.09577179,2.574848652,73.20567322,0.851042867,74.28444672,0.525736928,83.75963593,0.15481931,83.7717514
2043,28.1165657,42.9176445,13.46399212,57.07679367,11.56544495,60.56477356,4.154632092,68.25701141,7.197069168,72.66431427,3.260163307,74.93383026,2.572453022,73.14910889,0.860978663,74.20955658,0.526420891,83.74368286,0.160103664,83.71469116
2044,28.06535721,42.88382721,13.43775368,57.05112076,11.53894806,60.49620056,4.14619112,68.17150879,7.098450184,72.62094879,3.106042862,74.89342499,2.561715126,73.05136108,0.85232991,74.12462616,0.524490535,83.68330383,0.159770295,83.67790222
2045,28.02521324,42.86109543,13.41760635,57.02508545,11.51913357,60.42483521,4.142507553,68.10877228,7.137219429,72.49084473,3.174106836,74.83122253,2.556269169,72.99378967,0.844746649,74.05445862,0.529526234,83.61512756,0.169949889,83.62941742
2046,27.99967575,42.87307358,13.38763714,57.01529312,11.50427055,60.41972733,4.122415066,68.08322906,7.11951828,72.52729797,3.146492004,74.82223511,2.549720526,72.93165588,0.848670006,73.99701691,0.527408123,83.60540009,0.164638907,83.58683777
2047,27.9270649,42.8174057,13.36085224,57.01189804,11.47623062,60.32337952,4.107774258,68.01751709,7.128556728,72.43721771,3.095314026,74.68860626,2.549688816,72.83740997,0.847773254,73.90420532,0.5244416,83.50431061,0.158535659,83.55862427
2048,27.88933563,42.81718445,13.31744957,56.91244507,11.45541859,60.26462173,4.093768597,67.88795471,7.102302074,72.34048462,3.089113474,74.57010651,2.546035528,72.74132538,0.84883374,73.84140778,0.523028851,83.45042419,0.161794171,83.40919495
2049,27.86134148,42.81695938,13.30908871,56.92088699,11.43875027,60.20399857,4.094739437,67.86329651,7.111017704,72.28548431,3.061429739,74.52750397,2.535708904,72.71770477,0.842235327,73.75849915,0.524579942,83.38393402,0.165318623,83.37458038
2050,27.79991341,42.7744751,13.28317833,56.91482544,11.41446781,60.1692276,4.080962658,67.83184052,7.082413197,72.24539948,3.035759211,74.49868774,2.534511566,72.61853027,0.836730361,73.66811371,0.523317814,83.34973907,0.164772138,83.36994934
2051,27.75261116,42.74461365,13.24986935,56.85090256,11.38777637,60.07113647,4.059980869,67.70087433,7.07568264,72.16793823,3.166276217,74.29084778,2.525888681,72.46329498,0.839138508,73.55367279,0.521600545,83.24397278,0.170848876,83.28398895
2052,27.72686386,42.76146698,13.21274948,56.76156235,11.36540985,60.01757813,4.04236269,67.56507874,7.001094818,72.0806427,2.931034207,74.28958893,2.516073465,72.48743439,0.835196853,73.49577332,0.522708893,83.19203186,0.169541508,83.11886597
2053,27.66687012,42.70998001,13.19047832,56.81416321,11.35585785,59.99411392,4.041105747,67.58929443,7.024683952,72.04376984,3.061780691,74.35072327,2.51439476,72.36985779,0.841195762,73.4394989,0.519077897,83.18289185,0.168708921,83.15213013
2054,27.6160965,42.69209671,13.16282558,56.73795319,11.32158184,59.88326263,4.027668476,67.46960449,7.046774387,71.97900391,3.049694061,74.20740509,2.50280714,72.2252121,0.827718496,73.2603302,0.519095719,83.09623718,0.163622484,83.10392761
2055,27.54420853,42.63446808,13.1342783,56.69199371,11.28860378,59.76266098,4.017661572,67.37846375,7.04056406,71.91262054,3.160123587,74.13008118,2.501845598,72.15187073,0.828311205,73.20740509,0.516979277,82.92880249,0.167286754,82.97940063
2056,27.55319214,42.68721008,13.09486008,56.63412857,11.2730484,59.78878784,3.992135525,67.2511673,7.008522987,71.86019897,3.048460484,73.94178009,2.495433092,72.13860321,0.827005208,73.15293121,0.515357137,82.94045258,0.156820357,82.83699799
2057,27.47288895,42.6070137,13.06490707,56.61022186,11.25728226,59.67712402,3.98969388,67.22557831,7.012486935,71.73807526,3.232013226,73.98822021,2.487061024,71.95207214,0.827171266,72.95605469,0.514814138,82.91506958,0.162506729,82.87636566
2058,27.42147827,42.58303452,13.04352856,56.55295181,11.22665977,59.57849503,3.975747108,67.11201477,6.954419136,71.6743927,2.911269307,73.88840485,2.484916449,71.84339905,0.829745948,72.89431763,0.514957428,82.77602386,0.166417405,82.78057098
2059,27.34136581,42.50810242,13.00416279,56.4780426,11.1901865,59.43296432,3.96172142,66.97999573,6.970982075,71.57540131,3.1470294,73.7833786,2.48205018,71.82657623,0.819882035,72.84162903,0.512989938,82.61405182,0.165160254,82.62080383
2060,27.33892441,42.54618454,12.98944664,56.51218414,11.18120575,59.44188309,3.945018291,66.9748764,6.907997608,71.43749237,3.026153803,73.59490967,2.471623659,71.67416382,0.818569839,72.67946625,0.506073177,82.66712952,0.158238232,82.64258575
2061,27.26835823,42.48102188,12.95052052,56.41646957,11.14760208,59.34253311,3.933065414,66.82220459,6.935986042,71.36123657,3.113500118,73.51265717,2.46680069,71.55219269,0.816325843,72.56476593,0.508864164,82.57266998,0.159044623,82.55553436
